All compounds together:
optimized t0: 0.58
optimized tD: 0.48
optimized time: [0.5, 13.5, 15.5, 18.1]
optimized perB: [0.2, 0.4, 0.6, 0.68]
average/RMS error of calibration compounds after optimization: -0.002/0.023
average/RMS error of all compounds after optimization: 0.001/0.032
Sulfate and none-sulfate compounds separately:
For compounds with sulfate: 
optimized t0: 0.61
optimized tD: 0.34
optimized time: [0.5, 13.5, 15.4, 17.9]
optimized perB: [0.2, 0.4, 0.6, 0.68]
For compounds without sulfate: 
optimized t0: 0.58
optimized tD: 0.49
optimized time: [0.5, 13.5, 15.5, 18.1]
optimized perB: [0.2, 0.4, 0.6, 0.68]
Combined compounds with or without sulfate: 
average/RMS error of calibration compounds after optimization: 0.004/0.023
average/RMS error of all compounds after optimization: 0.009/0.033
name	actual RT	predict RT1	error1	predict RT2	error2
DCA;BA-3S	11.6	11.58	-0.02	11.6	0	
DCA;BA-12S	11.97	11.97	0	11.99	0.02	
DCA;GBA	11.06	11.04	-0.02	11.05	-0.01	
DCA;GBA-3S	6.64	6.64	0	6.63	-0.01	
DCA;GBA-12S	7.36	7.36	0	7.35	-0.01	
DCA;TBA	11.29	11.27	-0.02	11.28	-0.01	
DCA;TBA-3S	6.57	6.57	0	6.55	-0.02	
DCA;TBA-12S	7.15	7.15	0	7.15	0	
HDCA;BA	13.04	13.01	-0.03	13.02	-0.02	
HDCA;BA-6S	8.13	8.14	0.01	8.15	0.02	
HDCA;BA-3S	9.67	9.66	-0.01	9.67	0	
HDCA;GBA	7.21	7.21	0	7.22	0.01	
HDCA;GBA-6S	3.27	3.31	0.04	3.32	0.05	
HDCA;GBA-3S	4.61	4.62	0.01	4.62	0.01	
HDCA;TBA	7.47	7.49	0.02	7.5	0.03	
HDCA;TBA-6S	3.28	3.33	0.05	3.34	0.06	
HDCA;TBA-3S	4.57	4.59	0.02	4.58	0.01	
isoCDCA;BA	13.82	13.73	-0.09	13.74	-0.08	
isoCDCA;BA-7S	9.41	9.39	-0.02	9.4	-0.01	
isoCDCA;BA-3S	9.67	9.65	-0.02	9.66	-0.01	
isoCDCA;GBA	7.34	7.33	-0.01	7.34	0	
isoCDCA;GBA-7S	4.39	4.41	0.02	4.41	0.02	
isoCDCA;GBA-3S	4.7	4.7	0	4.69	-0.01	
isoCDCA;TBA	7.58	7.58	0	7.59	0.01	
isoCDCA;TBA-7S	4.25	4.27	0.02	4.27	0.02	
isoCDCA;TBA-3S	4.67	4.65	-0.02	4.64	-0.03	
isoDCA;BA	16.89	16.85	-0.04	16.86	-0.03	
isoDCA;GBA	13.68	13.65	-0.03	13.66	-0.02	
isoDCA;TBA	13.95	13.93	-0.02	13.94	-0.01	
isoHDCA;BA	12.15	12.1	-0.05	12.11	-0.04	
isoHDCA;BA-6S	8.85	8.83	-0.02	8.85	0	
isoHDCA;BA-3S	8.93	8.91	-0.02	8.92	-0.01	
isoHDCA;GBA	5.74	5.76	0.02	5.77	0.03	
isoHDCA;GBA-6S	3.22	3.28	0.06	3.29	0.07	
isoHDCA;GBA-3S	3.83	3.88	0.05	3.88	0.05	
isoHDCA;TBA	6.04	6.04	0	6.05	0.01	
isoHDCA;TBA-6S	3.21	3.28	0.07	3.29	0.08	
isoHDCA;TBA-3S	3.84	3.88	0.04	3.88	0.04	
isoUDCA;BA	11.49	11.48	-0.01	11.49	0	
isoUDCA;BA-3S	7.23	7.24	0.01	7.25	0.02	
isoUDCA;BA-7S	8.46	8.46	0	8.47	0.01	
isoUDCA;GBA	5.16	5.19	0.03	5.2	0.04	
isoUDCA;GBA-3S	2.58	2.61	0.03	2.64	0.06	
isoUDCA;GBA-7S	3.46	3.49	0.03	3.51	0.05	
isoUDCA;TBA	5.48	5.52	0.04	5.52	0.04	
isoUDCA;TBA-3S	2.61	2.65	0.04	2.67	0.06	
isoUDCA;TBA-7S	3.39	3.43	0.04	3.45	0.06	
MDCA;BA	11.33	11.32	-0.01	11.33	0	
MDCA;BA-6S	7.24	7.21	-0.03	7.22	-0.02	
MDCA;BA-3S	7.72	7.7	-0.02	7.71	-0.01	
MDCA;GBA	5.4	5.42	0.02	5.43	0.03	
MDCA;GBA-6S	2.48	2.51	0.03	2.55	0.07	
MDCA;GBA-3S	2.85	2.74	-0.11	2.77	-0.08	
MDCA;TBA	5.69	5.72	0.03	5.72	0.03	
MDCA;TBA-6S	2.49	2.54	0.05	2.57	0.08	
MDCA;TBA-3S	2.81	2.79	-0.02	2.82	0.01	
UDCA;BA	12.62	12.58	-0.04	12.58	-0.04	
UDCA;BA-3S	8.12	8.12	0	8.13	0.01	
UDCA;BA-7S	9.52	9.52	0	9.53	0.01	
UDCA;GBA	6.98	6.99	0.01	7	0.02	
UDCA;GBA-3S	3.51	3.56	0.05	3.57	0.06	
UDCA;GBA-7S	4.95	5	0.05	5	0.05	
UDCA;TBA	7.27	7.28	0.01	7.29	0.02	
UDCA;TBA-3S	3.51	3.58	0.07	3.58	0.07	
UDCA;TBA-7S	4.91	4.96	0.05	4.96	0.05	
12o-DCA;BA	14.56	14.52	-0.04	14.53	-0.03	
12o-DCA;BA-3S	9.24	9.25	0.01	9.26	0.02	
12o-DCA;GBA	8.63	8.63	0	8.64	0.01	
12o-DCA;GBA-3S	4.49	4.53	0.04	4.53	0.04	
12o-DCA;TBA	8.87	8.86	-0.01	8.87	0	
12o-DCA;TBA-3S	4.45	4.5	0.05	4.49	0.04	
3o-CDCA;BA	15.83	15.82	-0.01	15.83	0	
3o-CDCA;BA-7S	11.14	11.13	-0.01	11.15	0.01	
3o-CDCA;GBA	10.09	10.07	-0.02	10.08	-0.01	
3o-CDCA;GBA-7S	6.07	6.07	0	6.07	0	
3o-CDCA;TBA	10.36	10.35	-0.01	10.36	0	
3o-CDCA;TBA-7S	5.96	5.97	0.01	5.97	0.01	
3o-DCA;BA	15.79	15.75	-0.04	15.76	-0.03	
3o-DCA;BA-12S	11.25	11.22	-0.03	11.25	0	
3o-DCA;GBA	10.47	10.45	-0.02	10.46	-0.01	
3o-DCA;GBA-12S	6.58	6.58	0	6.58	0	
3o-DCA;TBA	10.73	10.7	-0.03	10.71	-0.02	
3o-DCA;TBA-12S	6.38	6.39	0.01	6.39	0.01	
3o-HDCA;BA	13.74	13.65	-0.09	13.66	-0.08	
3o-HDCA;BA-6S	8.92	8.92	0	8.93	0.01	
3o-HDCA;GBA	7.27	7.29	0.02	7.3	0.03	
3o-HDCA;GBA-6S	3.54	3.6	0.06	3.61	0.07	
3o-HDCA;TBA	7.57	7.58	0.01	7.59	0.02	
3o-HDCA;TBA-6S	3.58	3.62	0.04	3.63	0.05	
6o-alloMDCA;BA	14.07	13.99	-0.08	14	-0.07	
6o-alloMDCA;BA-3S	9.27	9.24	-0.03	9.25	-0.02	
6o-alloMDCA;GBA	7.6	7.58	-0.02	7.59	-0.01	
6o-alloMDCA;GBA-3S	4.28	4.27	-0.01	4.27	-0.01	
6o-alloMDCA;TBA	7.88	7.86	-0.02	7.87	-0.01	
6o-alloMDCA;TBA-3S	4.26	4.28	0.02	4.27	0.01	
6o-HDCA;BA	13.36	13.36	0	13.37	0.01	
6o-HDCA;BA-3S	9.26	9.25	-0.01	9.26	0	
6o-HDCA;GBA	7.3	7.32	0.02	7.33	0.03	
6o-HDCA;GBA-3S	4.25	4.3	0.05	4.29	0.04	
6o-HDCA;TBA	7.59	7.59	0	7.6	0.01	
6o-HDCA;TBA-3S	4.24	4.28	0.04	4.28	0.04	
7o-CDCA;BA	14.3	14.22	-0.08	14.23	-0.07	
7o-CDCA;BA-3S	9.64	9.63	-0.01	9.65	0.01	
7o-CDCA;GBA	8.13	8.14	0.01	8.14	0.01	
7o-CDCA;GBA-3S	4.6	4.64	0.04	4.64	0.04	
7o-CDCA;TBA	8.35	8.34	-0.01	8.35	0	
7o-CDCA;TBA-3S	4.53	4.56	0.03	4.56	0.03	
apoCA;BA	14.75	14.77	0.02	14.78	0.03	
apoCA;GBA	9.17	9.16	-0.01	9.17	0	
apoCA;TBA	9.39	9.37	-0.02	9.38	-0.01	
12o-d9-DCA;BA	13.42	13.39	-0.03	13.4	-0.02	
12o-d9-DCA;BA-3S	8.6	8.59	-0.01	8.61	0.01	
12o-d9-DCA;GBA	7.64	7.64	0	7.65	0.01	
12o-d9-DCA;GBA-3S	3.9	3.95	0.05	3.95	0.05	
12o-d9-DCA;TBA	7.87	7.87	0	7.88	0.01	
12o-d9-DCA;TBA-3S	3.85	3.91	0.06	3.91	0.06	
3,12-2o-DCA;BA	14.57	14.49	-0.08	14.5	-0.07	
3,12-2o-DCA;GBA	8.23	8.24	0.01	8.25	0.02	
3,12-2o-DCA;TBA	8.5	8.5	0	8.51	0.01	
3,6-2o-HDCA;BA	14.81	14.78	-0.03	14.79	-0.02	
3,6-2o-HDCA;GBA	8.02	8.01	-0.01	8.02	0	
3,6-2o-HDCA;TBA	8.33	8.32	-0.01	8.33	0	
3,7-2o-CDCA;BA	14.84	14.82	-0.02	14.83	-0.01	
3,7-2o-CDCA;GBA	8.11	8.11	0	8.12	0.01	
3,7-2o-CDCA;TBA	8.37	8.36	-0.01	8.37	0	
3o-d4-CDCA;BA	13.23	13.19	-0.04	13.2	-0.03	
iso-d5-7o-CDCA;BA	12.1	12.04	-0.06	12.05	-0.05	
iso-d5-7o-CDCA;BA-3S	8.72	8.7	-0.02	8.72	0	
iso-d5-7o-CDCA;GBA	5.63	5.66	0.03	5.67	0.04	
iso-d5-7o-CDCA;TBA	5.88	5.91	0.03	5.92	0.04	
12-epiCA;BA	7.21	7.21	0	7.22	0.01	
12-epiCA;GBA	3.36	3.41	0.05	3.42	0.06	
12-epiCA;TBA	3.58	3.63	0.05	3.64	0.06	
alloCA;BA	8.52	8.52	0	8.53	0.01	
alloCA;GBA	8.02	8.04	0.02	8.05	0.03	
alloCA;TBA	8.17	8.18	0.01	8.19	0.02	
a-MCA;BA	9.88	9.86	-0.02	9.87	-0.01	
a-MCA;GBA	4.6	4.62	0.02	4.63	0.03	
a-MCA;TBA	4.78	4.81	0.03	4.81	0.03	
b-MCA;BA	9.41	9.39	-0.02	9.4	-0.01	
b-MCA;GBA	4.5	4.53	0.03	4.54	0.04	
b-MCA;TBA	4.88	4.9	0.02	4.91	0.03	
CA;BA	12.21	12.19	-0.02	12.2	-0.01	
CA;BA-7S	7.98	7.99	0.01	7.99	0.01	
CA;BA-3S	8.41	8.41	0	8.42	0.01	
CA;GBA	7.6	7.61	0.01	7.62	0.02	
CA;GBA-3S	4.27	4.28	0.01	4.28	0.01	
CA;TBA	7.82	7.84	0.02	7.85	0.03	
CA;TBA-3S	4.26	4.27	0.01	4.26	0	
DCA-1b-ol;BA	9.02	9	-0.02	9	-0.02	
DCA-1b-ol;GBA	4.5	4.53	0.03	4.53	0.03	
DCA-1b-ol;TBA	4.71	4.73	0.02	4.74	0.03	
HCA;BA	11.19	11.17	-0.02	11.17	-0.02	
HCA;GBA	6.08	6.1	0.02	6.11	0.03	
HCA;TBA	6.33	6.35	0.02	6.36	0.03	
isoCA;BA	8.85	8.87	0.02	8.88	0.03	
isoCA;GBA	4.53	4.56	0.03	4.57	0.04	
isoCA;TBA	4.76	4.8	0.04	4.81	0.05	
UCA;BA	7.34	7.35	0.01	7.36	0.02	
UCA;GBA	3.8	3.84	0.04	3.85	0.05	
UCA;TBA	4.01	4.05	0.04	4.06	0.05	
w-MCA;BA	8.98	8.96	-0.02	8.97	-0.01	
w-MCA;GBA	4.22	4.25	0.03	4.25	0.03	
w-MCA;TBA	4.51	4.53	0.02	4.54	0.03	
12o-CA;BA	9.73	9.73	0	9.74	0.01	
12o-CA;GBA	5.36	5.39	0.03	5.4	0.04	
12o-CA;TBA	5.59	5.63	0.04	5.64	0.05	
3o-CA;BA	11.49	11.48	-0.01	11.49	0	
3o-CA;GBA	6.8	6.82	0.02	6.83	0.03	
3o-CA;TBA	7.05	7.06	0.01	7.07	0.02	
7o-CA;BA	9.6	9.56	-0.04	9.57	-0.03	
7o-CA;GBA	5.32	5.34	0.02	5.35	0.03	
7o-CA;TBA	5.52	5.54	0.02	5.54	0.02	
7o-HCA;BA	10.51	10.5	-0.01	10.51	0	
7o-HCA;GBA	5.17	5.2	0.03	5.21	0.04	
7o-HCA;TBA	5.41	5.44	0.03	5.45	0.04	
7,12-2o-CA;BA	7.42	7.43	0.01	7.44	0.02	
7,12-2o-CA;BA-3S	4.59	4.65	0.06	4.67	0.08	
7,12-2o-CA;GBA	3.33	3.37	0.04	3.38	0.05	
7,12-2o-CA;GBA-3S	1.32	1.35	0.03	1.42	0.1	
7,12-2o-CA;TBA	3.53	3.57	0.04	3.58	0.05	
7,12-2o-CA;TBA-3S	1.31	1.35	0.04	1.42	0.11	
3,7,12-3o-CA;BA	7.51	7.5	-0.01	7.51	0	
3,7,12-3o-CA;GBA	3.13	3.2	0.07	3.21	0.08	
3,7,12-3o-CA;TBA	3.35	3.4	0.05	3.4	0.05	
CA-6a-ol;BA	6.97	6.96	-0.01	6.97	0	
CA-6a-ol;GBA	3.44	3.48	0.04	3.49	0.05	
CA-6a-ol;TBA	3.66	3.69	0.03	3.69	0.03	
