All compounds together:
optimized t0: 0.74
optimized tD: 0.35
optimized time: [0.6, 13.4, 15.4, 17.9]
optimized perB: [0.2, 0.4, 0.6, 0.72]
average/RMS error of calibration compounds after optimization: -0.012/0.049
average/RMS error of all compounds after optimization: 0.014/0.059
Sulfate and none-sulfate compounds separately:
For compounds with sulfate: 
optimized t0: 0.73
optimized tD: 0.43
optimized time: [0.6, 13.4, 15.4, 17.9]
optimized perB: [0.2, 0.4, 0.62, 0.68]
For compounds without sulfate: 
optimized t0: 0.74
optimized tD: 0.3
optimized time: [0.6, 13.5, 15.4, 18.1]
optimized perB: [0.2, 0.4, 0.6, 0.72]
Combined compounds with or without sulfate: 
average/RMS error of calibration compounds after optimization: 0.007/0.047
average/RMS error of all compounds after optimization: 0.026/0.062
name	actual RT	predict RT1	error1	predict RT2	error2
MDCA;GBA	5.99	6.01	0.02	5.99	0	
MDCA;GBA-6S	2.92	2.98	0.06	2.99	0.07	
MDCA;GBA-3S	3.29	3.22	-0.07	3.24	-0.05	
MDCA;TBA	6.29	6.31	0.02	6.29	0	
MDCA;TBA-6S	2.95	3	0.05	3.01	0.06	
MDCA;TBA-3S	3.29	3.27	-0.02	3.28	-0.01	
UDCA;BA	13.26	13.38	0.12	13.4	0.14	
UDCA;BA-3S	8.71	8.73	0.02	8.76	0.05	
UDCA;BA-7S	10.15	10.13	-0.02	10.17	0.02	
UDCA;GBA	7.61	7.61	0	7.59	-0.02	
UDCA;GBA-3S	4.04	4.06	0.02	4.09	0.05	
UDCA;GBA-7S	5.53	5.53	0	5.56	0.03	
UDCA;TBA	7.89	7.9	0.01	7.88	-0.01	
UDCA;TBA-3S	4.05	4.07	0.02	4.1	0.05	
UDCA;TBA-7S	5.49	5.48	-0.01	5.52	0.03	
12o-DCA;BA	15.05	15.11	0.06	15.14	0.09	
12o-DCA;BA-3S	9.85	9.87	0.02	9.91	0.06	
12o-DCA;GBA	9.26	9.27	0.01	9.27	0.01	
12o-DCA;GBA-3S	5.04	5.04	0	5.08	0.04	
12o-DCA;TBA	9.51	9.5	-0.01	9.5	-0.01	
12o-DCA;TBA-3S	4.99	5	0.01	5.04	0.05	
3o-CDCA;BA	16.06	16.08	0.02	16.09	0.03	
3o-CDCA;BA-7S	11.77	11.78	0.01	11.81	0.04	
3o-CDCA;GBA	10.72	10.73	0.01	10.73	0.01	
3o-CDCA;GBA-7S	6.64	6.62	-0.02	6.66	0.02	
3o-CDCA;TBA	11	11.01	0.01	11.01	0.01	
3o-CDCA;TBA-7S	6.53	6.51	-0.02	6.55	0.02	
3o-DCA;BA	16.04	16.02	-0.02	16.03	-0.01	
3o-DCA;BA-12S	11.86	11.89	0.03	11.92	0.06	
3o-DCA;GBA	11.1	11.12	0.02	11.12	0.02	
3o-DCA;GBA-12S	7.14	7.14	0	7.18	0.04	
3o-DCA;TBA	11.35	11.37	0.02	11.37	0.02	
3o-DCA;TBA-12S	6.92	6.95	0.03	6.98	0.06	
3o-HDCA;BA	14.35	14.49	0.14	14.51	0.16	
3o-HDCA;BA-6S	9.51	9.56	0.05	9.59	0.08	
3o-HDCA;GBA	7.88	7.9	0.02	7.89	0.01	
3o-HDCA;GBA-6S	4.06	4.11	0.05	4.13	0.07	
3o-HDCA;TBA	8.18	8.2	0.02	8.18	0	
3o-HDCA;TBA-6S	4.09	4.12	0.03	4.15	0.06	
6o-alloMDCA;BA	14.67	14.78	0.11	14.81	0.14	
6o-alloMDCA;BA-3S	9.82	9.85	0.03	9.89	0.07	
6o-alloMDCA;GBA	8.2	8.21	0.01	8.2	0	
6o-alloMDCA;GBA-3S	4.76	4.77	0.01	4.81	0.05	
6o-alloMDCA;TBA	8.47	8.48	0.01	8.46	-0.01	
6o-alloMDCA;TBA-3S	4.74	4.76	0.02	4.8	0.06	
6o-HDCA;BA	13.98	14.19	0.21	14.21	0.23	
6o-HDCA;BA-3S	9.85	9.87	0.02	9.9	0.05	
6o-HDCA;GBA	7.92	7.93	0.01	7.91	-0.01	
6o-HDCA;GBA-3S	4.8	4.8	0	4.83	0.03	
6o-HDCA;TBA	8.2	8.2	0	8.19	-0.01	
6o-HDCA;TBA-3S	4.79	4.78	-0.01	4.81	0.02	
7o-CDCA;BA	14.87	14.93	0.06	14.96	0.09	
7o-CDCA;BA-3S	10.23	10.26	0.03	10.3	0.07	
7o-CDCA;GBA	8.76	8.76	0	8.75	-0.01	
7o-CDCA;GBA-3S	5.15	5.15	0	5.19	0.04	
7o-CDCA;TBA	8.97	8.97	0	8.96	-0.01	
7o-CDCA;TBA-3S	5.05	5.07	0.02	5.1	0.05	
apoCA;BA	15.19	15.23	0.04	15.25	0.06	
apoCA;GBA	9.82	9.78	-0.04	9.78	-0.04	
apoCA;TBA	10.03	9.99	-0.04	9.99	-0.04	
12o-d9-DCA;BA	14.05	14.23	0.18	14.25	0.2	
12o-d9-DCA;BA-3S	9.18	9.22	0.04	9.25	0.07	
12o-d9-DCA;GBA	8.27	8.28	0.01	8.26	-0.01	
12o-d9-DCA;GBA-3S	4.44	4.45	0.01	4.48	0.04	
12o-d9-DCA;TBA	8.49	8.5	0.01	8.49	0	
12o-d9-DCA;TBA-3S	4.38	4.41	0.03	4.44	0.06	
3,12-2o-DCA;BA	15.05	15.13	0.08	15.16	0.11	
3,12-2o-DCA;GBA	8.86	8.92	0.06	8.91	0.05	
3,12-2o-DCA;TBA	9.13	9.18	0.05	9.17	0.04	
3,6-2o-HDCA;BA	15.19	15.28	0.09	15.3	0.11	
3,6-2o-HDCA;GBA	8.61	8.68	0.07	8.67	0.06	
3,6-2o-HDCA;TBA	8.92	8.98	0.06	8.97	0.05	
3,7-2o-CDCA;BA	15.23	15.31	0.08	15.34	0.11	
3,7-2o-CDCA;GBA	8.71	8.79	0.08	8.78	0.07	
3,7-2o-CDCA;TBA	8.96	9.04	0.08	9.03	0.07	
3o-d4-CDCA;BA	13.86	14	0.14	14.02	0.16	
iso-d5-7o-CDCA;BA	12.71	12.84	0.13	12.86	0.15	
iso-d5-7o-CDCA;BA-3S	9.3	9.32	0.02	9.36	0.06	
iso-d5-7o-CDCA;GBA	6.23	6.24	0.01	6.22	-0.01	
iso-d5-7o-CDCA;TBA	6.49	6.49	0	6.47	-0.02	
12-epiCA;BA	7.82	7.91	0.09	7.89	0.07	
12-epiCA;GBA	3.88	3.95	0.07	3.92	0.04	
12-epiCA;TBA	4.11	4.18	0.07	4.15	0.04	
alloCA;BA	9.15	9.17	0.02	9.16	0.01	
alloCA;GBA	8.66	8.66	0	8.64	-0.02	
alloCA;TBA	8.8	8.8	0	8.79	-0.01	
a-MCA;BA	10.49	10.6	0.11	10.59	0.1	
a-MCA;GBA	5.18	5.19	0.01	5.16	-0.02	
a-MCA;TBA	5.37	5.37	0	5.34	-0.03	
b-MCA;BA	10.04	10.1	0.06	10.09	0.05	
b-MCA;GBA	5.1	5.09	-0.01	5.06	-0.04	
b-MCA;TBA	5.48	5.48	0	5.45	-0.03	
CA;BA	12.86	12.95	0.09	12.97	0.11	
CA;BA-7S	8.6	8.59	-0.01	8.62	0.02	
CA;BA-3S	9.02	9.01	-0.01	9.05	0.03	
CA;GBA	8.24	8.21	-0.03	8.19	-0.05	
CA;GBA-3S	4.84	4.78	-0.06	4.82	-0.02	
CA;TBA	8.47	8.43	-0.04	8.42	-0.05	
CA;TBA-3S	4.83	4.76	-0.07	4.8	-0.03	
DCA-1b-ol;BA	9.63	9.69	0.06	9.68	0.05	
DCA-1b-ol;GBA	5.06	5.08	0.02	5.05	-0.01	
DCA-1b-ol;TBA	5.29	5.28	-0.01	5.26	-0.03	
HCA;BA	11.83	11.89	0.06	11.89	0.06	
HCA;GBA	6.68	6.67	-0.01	6.64	-0.04	
HCA;TBA	6.94	6.92	-0.02	6.9	-0.04	
isoCA;BA	9.48	9.58	0.1	9.58	0.1	
isoCA;GBA	5.11	5.12	0.01	5.09	-0.02	
isoCA;TBA	5.33	5.36	0.03	5.33	0	
UCA;BA	7.95	8.04	0.09	8.03	0.08	
UCA;GBA	4.36	4.4	0.04	4.37	0.01	
UCA;TBA	4.58	4.62	0.04	4.59	0.01	
w-MCA;BA	9.59	9.66	0.07	9.65	0.06	
w-MCA;GBA	4.79	4.79	0	4.77	-0.02	
w-MCA;TBA	5.08	5.08	0	5.05	-0.03	
12o-CA;BA	10.37	10.47	0.1	10.47	0.1	
12o-CA;GBA	5.97	5.97	0	5.95	-0.02	
12o-CA;TBA	6.21	6.21	0	6.19	-0.02	
3o-CA;BA	12.1	12.26	0.16	12.27	0.17	
3o-CA;GBA	7.39	7.44	0.05	7.42	0.03	
3o-CA;TBA	7.64	7.68	0.04	7.66	0.02	
7o-CA;BA	10.22	10.3	0.08	10.3	0.08	
7o-CA;GBA	5.92	5.93	0.01	5.9	-0.02	
7o-CA;TBA	6.12	6.12	0	6.1	-0.02	
7o-HCA;BA	11.14	11.28	0.14	11.28	0.14	
7o-HCA;GBA	5.77	5.78	0.01	5.76	-0.01	
7o-HCA;TBA	6.02	6.03	0.01	6	-0.02	
7,12-2o-CA;BA	8.01	8.17	0.16	8.16	0.15	
7,12-2o-CA;BA-3S	5.13	5.25	0.12	5.27	0.14	
7,12-2o-CA;GBA	3.83	3.92	0.09	3.9	0.07	
7,12-2o-CA;GBA-3S	1.56	1.72	0.16	1.7	0.14	
7,12-2o-CA;TBA	4.05	4.13	0.08	4.1	0.05	
7,12-2o-CA;TBA-3S	1.55	1.72	0.17	1.7	0.15	
3,7,12-3o-CA;BA	8.07	8.31	0.24	8.3	0.23	
3,7,12-3o-CA;GBA	3.58	3.78	0.2	3.75	0.17	
3,7,12-3o-CA;TBA	3.82	3.98	0.16	3.95	0.13	
CA-6a-ol;BA	7.58	7.61	0.03	7.59	0.01	
CA-6a-ol;GBA	3.99	4	0.01	3.97	-0.02	
CA-6a-ol;TBA	4.21	4.21	0	4.18	-0.03	
