All compounds together:
optimized t0: 0.47
optimized tD: 0.38
optimized time: [0.4, 1.1, 2.1, 5.5, 5.9, 8.1, 8.9, 17.1, 17.9]
optimized perB: [0.03, 0.22, 0.25, 0.25, 0.3, 0.3, 0.35, 0.63, 0.98]
average/RMS error of calibration compounds after optimization: -0.01/0.034
average/RMS error of all compounds after optimization: -0.031/0.062
Sulfate and none-sulfate compounds separately:
For compounds with sulfate: 
optimized t0: 0.45
optimized tD: 0.43
optimized time: [0.4, 1.1, 1.9, 5.5, 6.0, 8.1, 9.0, 16.9, 17.9]
optimized perB: [0.07, 0.2, 0.25, 0.25, 0.3, 0.3, 0.35, 0.63, 0.98]
For compounds without sulfate: 
optimized t0: 0.48
optimized tD: 0.38
optimized time: [0.6, 1.1, 2.0, 5.4, 5.9, 7.9, 8.9, 17.0, 17.9]
optimized perB: [0.03, 0.22, 0.25, 0.25, 0.3, 0.3, 0.35, 0.63, 0.98]
Combined compounds with or without sulfate: 
average/RMS error of calibration compounds after optimization: -0.002/0.033
average/RMS error of all compounds after optimization: -0.015/0.064
name	actual RT	predict RT1	error1	predict RT2	error2
12o-DCA;TBA-3S	3.38	3.41	0.03	3.45	0.07	
3o-CDCA;BA	13.43	13.35	-0.08	13.37	-0.06	
3o-CDCA;BA-7S	10.18	10.14	-0.04	10.17	-0.01	
3o-CDCA;GBA	9.48	9.47	-0.01	9.44	-0.04	
3o-CDCA;GBA-7S	5.12	5.11	-0.01	5.08	-0.04	
3o-CDCA;TBA	9.68	9.67	-0.01	9.64	-0.04	
3o-CDCA;TBA-7S	4.96	4.96	0	4.93	-0.03	
3o-DCA;BA	13.38	13.23	-0.15	13.25	-0.13	
3o-DCA;BA-12S	10.24	10.19	-0.05	10.22	-0.02	
3o-DCA;GBA	9.74	9.73	-0.01	9.71	-0.03	
3o-DCA;GBA-12S	5.99	5.97	-0.02	5.9	-0.09	
3o-DCA;TBA	9.9	9.89	-0.01	9.87	-0.03	
3o-DCA;TBA-12S	5.6	5.64	0.04	5.58	-0.02	
3o-HDCA;BA	11.69	11.56	-0.13	11.58	-0.11	
3o-HDCA;BA-6S	8.28	8.15	-0.13	8.12	-0.16	
3o-HDCA;GBA	6.79	6.79	0	6.79	0	
3o-HDCA;GBA-6S	2.97	2.95	-0.02	3.01	0.04	
3o-HDCA;TBA	6.99	6.98	-0.01	6.98	-0.01	
3o-HDCA;TBA-6S	2.93	2.95	0.02	3.01	0.08	
6o-alloMDCA;BA	11.88	11.75	-0.13	11.77	-0.11	
6o-alloMDCA;BA-3S	8.66	8.54	-0.12	8.5	-0.16	
6o-alloMDCA;GBA	7	6.97	-0.03	6.98	-0.02	
6o-alloMDCA;GBA-3S	3.25	3.26	0.01	3.31	0.06	
6o-alloMDCA;TBA	7.2	7.17	-0.03	7.18	-0.02	
6o-alloMDCA;TBA-3S	3.21	3.24	0.03	3.28	0.07	
6o-HDCA;BA	11.5	11.4	-0.1	11.42	-0.08	
6o-HDCA;BA-3S	8.7	8.56	-0.14	8.52	-0.18	
6o-HDCA;GBA	6.79	6.8	0.01	6.81	0.02	
6o-HDCA;GBA-3S	3.25	3.28	0.03	3.32	0.07	
6o-HDCA;TBA	7	6.98	-0.02	6.99	-0.01	
6o-HDCA;TBA-3S	3.24	3.25	0.01	3.3	0.06	
7o-CDCA;BA	11.98	11.87	-0.11	11.89	-0.09	
7o-CDCA;BA-3S	9.12	9.07	-0.05	9.02	-0.1	
7o-CDCA;GBA	7.42	7.39	-0.03	7.4	-0.02	
7o-CDCA;GBA-3S	3.52	3.53	0.01	3.56	0.04	
7o-CDCA;TBA	7.6	7.57	-0.03	7.59	-0.01	
7o-CDCA;TBA-3S	3.44	3.45	0.01	3.49	0.05	
apoCA;BA	12.21	12.16	-0.05	12.18	-0.03	
apoCA;GBA	8.49	8.45	-0.04	8.49	0	
apoCA;TBA	8.77	8.73	-0.04	8.77	0	
12o-d9-DCA;BA	11.54	11.42	-0.12	11.44	-0.1	
12o-d9-DCA;BA-3S	7.89	7.81	-0.08	7.8	-0.09	
12o-d9-DCA;GBA	7.03	7.01	-0.02	7.02	-0.01	
12o-d9-DCA;GBA-3S	3.1	3.1	0	3.16	0.06	
12o-d9-DCA;TBA	7.21	7.18	-0.03	7.19	-0.02	
12o-d9-DCA;TBA-3S	3.05	3.07	0.02	3.12	0.07	
3,12-2o-DCA;BA	12.21	12.04	-0.17	12.06	-0.15	
3,12-2o-DCA;GBA	7.57	7.47	-0.1	7.49	-0.08	
3,12-2o-DCA;TBA	7.81	7.7	-0.11	7.73	-0.08	
3,6-2o-HDCA;BA	12.36	12.2	-0.16	12.22	-0.14	
3,6-2o-HDCA;GBA	7.39	7.28	-0.11	7.3	-0.09	
3,6-2o-HDCA;TBA	7.67	7.54	-0.13	7.56	-0.11	
3,7-2o-CDCA;BA	12.39	12.23	-0.16	12.26	-0.13	
3,7-2o-CDCA;GBA	7.44	7.36	-0.08	7.38	-0.06	
3,7-2o-CDCA;TBA	7.68	7.58	-0.1	7.6	-0.08	
3o-d4-CDCA;BA	11.43	11.31	-0.12	11.33	-0.1	
iso-d5-7o-CDCA;BA	10.8	10.67	-0.13	10.68	-0.12	
iso-d5-7o-CDCA;BA-3S	8.06	7.92	-0.14	7.91	-0.15	
iso-d5-7o-CDCA;GBA	4.63	4.59	-0.04	4.63	0	
iso-d5-7o-CDCA;TBA	4.94	4.9	-0.04	4.95	0.01	
12-epiCA;BA	6.73	6.7	-0.03	6.71	-0.02	
12-epiCA;GBA	2.94	2.95	0.01	2.95	0.01	
12-epiCA;TBA	3.05	3.04	-0.01	3.05	0	
alloCA;BA	7.79	7.72	-0.07	7.75	-0.04	
alloCA;GBA	7.32	7.31	-0.01	7.32	0	
alloCA;TBA	7.46	7.43	-0.03	7.44	-0.02	
a-MCA;BA	9.3	9.23	-0.07	9.22	-0.08	
a-MCA;GBA	3.65	3.63	-0.02	3.64	-0.01	
a-MCA;TBA	3.77	3.74	-0.03	3.76	-0.01	
b-MCA;BA	8.84	8.67	-0.17	8.71	-0.13	
b-MCA;GBA	3.56	3.54	-0.02	3.55	-0.01	
b-MCA;TBA	3.87	3.84	-0.03	3.86	-0.01	
CA;BA	10.82	10.75	-0.07	10.75	-0.07	
CA;BA-7S	7.3	7.27	-0.03	7.29	-0.01	
CA;BA-3S	7.69	7.64	-0.05	7.64	-0.05	
CA;GBA	6.98	7	0.02	7	0.02	
CA;GBA-3S	3.28	3.27	-0.01	3.31	0.03	
CA;TBA	7.15	7.16	0.01	7.17	0.02	
CA;TBA-3S	3.24	3.25	0.01	3.29	0.05	
DCA-1b-ol;BA	8.33	8.21	-0.12	8.25	-0.08	
DCA-1b-ol;GBA	3.53	3.53	0	3.54	0.01	
DCA-1b-ol;TBA	3.68	3.67	-0.01	3.69	0.01	
HCA;BA	10.21	10.16	-0.05	10.15	-0.06	
HCA;GBA	5.14	5.16	0.02	5.2	0.06	
HCA;TBA	5.52	5.54	0.02	5.59	0.07	
isoCA;BA	8.14	8.07	-0.07	8.11	-0.03	
isoCA;GBA	3.56	3.56	0	3.57	0.01	
isoCA;TBA	3.72	3.73	0.01	3.75	0.03	
UCA;BA	6.84	6.8	-0.04	6.81	-0.03	
UCA;GBA	3.17	3.16	-0.01	3.17	0	
UCA;TBA	3.28	3.27	-0.01	3.28	0	
w-MCA;BA	8.31	8.17	-0.14	8.21	-0.1	
w-MCA;GBA	3.37	3.35	-0.02	3.36	-0.01	
w-MCA;TBA	3.55	3.53	-0.02	3.54	-0.01	
12o-CA;BA	9.16	9.09	-0.07	9.1	-0.06	
12o-CA;GBA	4.31	4.3	-0.01	4.33	0.02	
12o-CA;TBA	4.57	4.55	-0.02	4.59	0.02	
3o-CA;BA	10.43	10.34	-0.09	10.34	-0.09	
3o-CA;GBA	6.35	6.36	0.01	6.41	0.06	
3o-CA;TBA	6.62	6.64	0.02	6.64	0.02	
7o-CA;BA	9.04	8.88	-0.16	8.92	-0.12	
7o-CA;GBA	4.29	4.26	-0.03	4.29	0	
7o-CA;TBA	4.5	4.46	-0.04	4.5	0	
7o-HCA;BA	9.81	9.73	-0.08	9.71	-0.1	
7o-HCA;GBA	4.16	4.12	-0.04	4.15	-0.01	
7o-HCA;TBA	4.4	4.36	-0.04	4.39	-0.01	
7,12-2o-CA;BA	6.93	6.84	-0.09	6.86	-0.07	
7,12-2o-CA;BA-3S	3.77	3.7	-0.07	3.73	-0.04	
7,12-2o-CA;GBA	2.99	2.96	-0.03	2.97	-0.02	
7,12-2o-CA;GBA-3S	2.16	2.14	-0.02	2.3	0.14	
7,12-2o-CA;TBA	3.08	3.05	-0.03	3.06	-0.02	
7,12-2o-CA;TBA-3S	2.16	2.14	-0.02	2.29	0.13	
3,7,12-3o-CA;BA	7.05	6.88	-0.17	6.91	-0.14	
3,7,12-3o-CA;GBA	2.99	2.95	-0.04	2.96	-0.03	
3,7,12-3o-CA;TBA	3.09	3.03	-0.06	3.05	-0.04	
CA-6a-ol;BA	6.55	6.52	-0.03	6.53	-0.02	
CA-6a-ol;GBA	2.93	2.93	0	2.94	0.01	
CA-6a-ol;TBA	3.03	3.03	0	3.03	0	
